fb_id,tran_no,tran_date,supp_code,usage,remarks,cost_center,analysis_code,subanalysis_code,
SCRGEOFB,SC33TRIN/0904/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"5361 - Saravanan Rajarajan S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3106, dt - 03/07/2018",,FT,5361,
SCRGEOFB,SC33TRIN/0904/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"5361 - Saravanan Rajarajan S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3106, dt - 03/07/2018",13A107AV,,,
SCRGEOFB,SC33TRIN/0904/19,09-Jul-18,S02534,VKC_ADVANCE,"5361 - Saravanan Rajarajan S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3106, dt - 03/07/2018",,FT,5361,
SCRGEOFB,SC33TRIN/0905/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"6139 - Senthil Kumar A, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3173, dt - 04/07/2018",,FT,6139,
SCRGEOFB,SC33TRIN/0905/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"6139 - Senthil Kumar A, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3173, dt - 04/07/2018",17P113ES,,,
SCRGEOFB,SC33TRIN/0905/19,09-Jul-18,S02534,VKC_ADVANCE,"6139 - Senthil Kumar A, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3173, dt - 04/07/2018",,FT,6139,
SCRGEOFB,SC33TRIN/0906/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"11980 - Anurag Vyas, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3175, dt - 04/07/2018",,FT,11980,
SCRGEOFB,SC33TRIN/0906/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"11980 - Anurag Vyas, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3175, dt - 04/07/2018",17U126AV,,,
SCRGEOFB,SC33TRIN/0906/19,09-Jul-18,S02534,VKC_ADVANCE,"11980 - Anurag Vyas, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3175, dt - 04/07/2018",,FT,11980,
SCRGEOFB,SC33TRIN/0907/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"12101 - Vansh Chowdhary, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3177, dt - 04/07/2018",,FT,12101,
SCRGEOFB,SC33TRIN/0907/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"12101 - Vansh Chowdhary, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3177, dt - 04/07/2018",15A174ES,,,
SCRGEOFB,SC33TRIN/0907/19,09-Jul-18,S02534,VKC_ADVANCE,"12101 - Vansh Chowdhary, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3177, dt - 04/07/2018",,FT,12101,
SCRGEOFB,SC33TRIN/0908/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"8927 - Sunil Shukla, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3197, dt - 05/07/2018",,FT,8927,
SCRGEOFB,SC33TRIN/0908/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"8927 - Sunil Shukla, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3197, dt - 05/07/2018",18L119ES,,,
SCRGEOFB,SC33TRIN/0908/19,09-Jul-18,S02534,VKC_ADVANCE,"8927 - Sunil Shukla, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3197, dt - 05/07/2018",,FT,8927,
SCRGEOFB,SC33TRIN/0909/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"12256 - Kavin P, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3187, dt - 05/07/2018",,FT,12256,
SCRGEOFB,SC33TRIN/0909/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"12256 - Kavin P, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3187, dt - 05/07/2018",18O104ES,,,
SCRGEOFB,SC33TRIN/0909/19,09-Jul-18,S02534,VKC_ADVANCE,"12256 - Kavin P, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3187, dt - 05/07/2018",,FT,12256,
SCRGEOFB,SC33TRIN/0910/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"12442 - Shradha  Gupta, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3183, dt - 05/07/2018",,FT,12442,
SCRGEOFB,SC33TRIN/0910/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"12442 - Shradha  Gupta, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3183, dt - 05/07/2018",16A123ES,,,
SCRGEOFB,SC33TRIN/0910/19,09-Jul-18,S02534,VKC_ADVANCE,"12442 - Shradha  Gupta, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3183, dt - 05/07/2018",,FT,12442,
SCRGEOFB,SC33TRIN/0911/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"10216 - Lakshmanan S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3195, dt - 05/07/2018",,FT,10216,
SCRGEOFB,SC33TRIN/0911/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"10216 - Lakshmanan S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3195, dt - 05/07/2018",16Z200ES,,,
SCRGEOFB,SC33TRIN/0911/19,09-Jul-18,S02534,VKC_ADVANCE,"10216 - Lakshmanan S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3195, dt - 05/07/2018",,FT,10216,
SCRGEOFB,SC33TRIN/0912/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"10305 - Sirajudeen S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3270, dt - 07/07/2018",,FT,10305,
SCRGEOFB,SC33TRIN/0912/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"10305 - Sirajudeen S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3270, dt - 07/07/2018",17U171ES,,,
SCRGEOFB,SC33TRIN/0912/19,09-Jul-18,S02534,VKC_ADVANCE,"10305 - Sirajudeen S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3270, dt - 07/07/2018",,FT,10305,
SCRGEOFB,SC33TRIN/0913/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"12572 - Sai Prasanna Kumar S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3269, dt - 07/07/2018",,FT,12572,
SCRGEOFB,SC33TRIN/0913/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"12572 - Sai Prasanna Kumar S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3269, dt - 07/07/2018",18Z119ES,,,
SCRGEOFB,SC33TRIN/0913/19,09-Jul-18,S02534,VKC_ADVANCE,"12572 - Sai Prasanna Kumar S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3269, dt - 07/07/2018",,FT,12572,
SCRGEOFB,SC33TRIN/0914/19,09-Jul-18,S02534,VKC_ADVANCE_GST,"12092 - Kancherla Sai Sunayana, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3279, dt - 09/07/2018",,FT,12092,
SCRGEOFB,SC33TRIN/0914/19,09-Jul-18,S02534,VKC_SER_CHARGE_GST,"12092 - Kancherla Sai Sunayana, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3279, dt - 09/07/2018",17U126AV,,,
SCRGEOFB,SC33TRIN/0914/19,09-Jul-18,S02534,VKC_ADVANCE,"12092 - Kancherla Sai Sunayana, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3279, dt - 09/07/2018",,FT,12092,
SCRGEOFB,SC33TRIN/0915/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"12426 - Chakravarthy Anguluru, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3275, dt - 09/07/2018",,FT,12426,
SCRGEOFB,SC33TRIN/0915/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"12426 - Chakravarthy Anguluru, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3275, dt - 09/07/2018",17A180ES,,,
SCRGEOFB,SC33TRIN/0915/19,11-Jul-18,S02534,VKC_ADVANCE,"12426 - Chakravarthy Anguluru, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3275, dt - 09/07/2018",,FT,12426,
SCRGEOFB,SC33TRIN/0916/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"10867 - Prakash R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3277, dt - 09/07/2018",,FT,10867,
SCRGEOFB,SC33TRIN/0916/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"10867 - Prakash R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3277, dt - 09/07/2018",GMS,,,
SCRGEOFB,SC33TRIN/0916/19,11-Jul-18,S02534,VKC_ADVANCE,"10867 - Prakash R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3277, dt - 09/07/2018",,FT,10867,
SCRGEOFB,SC33TRIN/0917/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"9989 - Ravi R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3278, dt - 09/07/2018",,FT,9989,
SCRGEOFB,SC33TRIN/0917/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"9989 - Ravi R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3278, dt - 09/07/2018",15U158AV,,,
SCRGEOFB,SC33TRIN/0917/19,11-Jul-18,S02534,VKC_ADVANCE,"9989 - Ravi R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3278, dt - 09/07/2018",,FT,9989,
SCRGEOFB,SC33TRIN/0918/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"TP2242 - Divya S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3273, dt - 09/07/2018",,FT,T2242,
SCRGEOFB,SC33TRIN/0918/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"TP2242 - Divya S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3273, dt - 09/07/2018",17A180ES,,,
SCRGEOFB,SC33TRIN/0918/19,11-Jul-18,S02534,VKC_ADVANCE,"TP2242 - Divya S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3273, dt - 09/07/2018",,FT,T2242,
SCRGEOFB,SC33TRIN/0919/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"12096 - Paridhy Goyal, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3276, dt - 09/07/2018",,FT,12096,
SCRGEOFB,SC33TRIN/0919/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"12096 - Paridhy Goyal, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3276, dt - 09/07/2018",15U158AV,,,
SCRGEOFB,SC33TRIN/0919/19,11-Jul-18,S02534,VKC_ADVANCE,"12096 - Paridhy Goyal, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3276, dt - 09/07/2018",,FT,12096,
SCRGEOFB,SC33TRIN/0920/19,10-Jul-18,S02534,VKC_ADVANCE_GST,"12426 - Chakravarthy Anguluru, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3294, dt - 09/07/2018",,FT,12426,
SCRGEOFB,SC33TRIN/0920/19,10-Jul-18,S02534,VKC_ADVANCE,"12426 - Chakravarthy Anguluru, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3294, dt - 09/07/2018",,FT,12426,
SCRGEOFB,SC33TRIN/0921/19,10-Jul-18,S02534,VKC_ADVANCE_GST,"TP2242 - Divya S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3293, dt - 09/07/2018",,FT,T2242,
SCRGEOFB,SC33TRIN/0921/19,10-Jul-18,S02534,VKC_ADVANCE,"TP2242 - Divya S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3293, dt - 09/07/2018",,FT,T2242,
SCRGEOFB,SC33TRIN/0922/19,13-Jul-18,S02534,VKC_ADVANCE_IGST,"9377 - Sanjay Garg, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM12-1819-1620, dt - 07/07/2018",,FT,9377,
SCRGEOFB,SC33TRIN/0922/19,13-Jul-18,S02534,VKC_SER_CHARGE_IGST,"9377 - Sanjay Garg, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM12-1819-1620, dt - 07/07/2018",16L163ES,,,
SCRGEOFB,SC33TRIN/0922/19,13-Jul-18,S02534,VKC_ADVANCE,"9377 - Sanjay Garg, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM12-1819-1620, dt - 07/07/2018",,FT,9377,
SCRGEOFB,SC33TRIN/0923/19,13-Jul-18,S02534,VKC_ADVANCE_GST,"9188 - Geethalakshmi A, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3305, dt - 09/07/2018",,FT,9188,
SCRGEOFB,SC33TRIN/0923/19,13-Jul-18,S02534,VKC_SER_CHARGE_GST,"9188 - Geethalakshmi A, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3305, dt - 09/07/2018",16T119ES,,,
SCRGEOFB,SC33TRIN/0923/19,13-Jul-18,S02534,VKC_ADVANCE,"9188 - Geethalakshmi A, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3305, dt - 09/07/2018",,FT,9188,
SCRGEOFB,SC33TRIN/0924/19,13-Jul-18,S02534,VKC_ADVANCE_GST,"TP2261 - Shyam Raj S V, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3349, dt - 10/07/2018",,FT,T2261,
SCRGEOFB,SC33TRIN/0924/19,13-Jul-18,S02534,VKC_SER_CHARGE_GST,"TP2261 - Shyam Raj S V, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3349, dt - 10/07/2018",18A141ES,,,
SCRGEOFB,SC33TRIN/0924/19,13-Jul-18,S02534,VKC_ADVANCE,"TP2261 - Shyam Raj S V, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3349, dt - 10/07/2018",,FT,T2261,
SCRGEOFB,SC33TRIN/0925/19,13-Jul-18,S02534,VKC_ADVANCE_GST,"9888 - Sabarinathan N, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3380, dt - 11/07/2018",,FT,9888,
SCRGEOFB,SC33TRIN/0925/19,13-Jul-18,S02534,VKC_SER_CHARGE_GST,"9888 - Sabarinathan N, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3380, dt - 11/07/2018",17U148AV,,,
SCRGEOFB,SC33TRIN/0925/19,13-Jul-18,S02534,VKC_ADVANCE,"9888 - Sabarinathan N, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3380, dt - 11/07/2018",,FT,9888,
SCRGEOFB,SC33TRIN/0926/19,13-Jul-18,S02534,VKC_ADVANCE_GST,"11004 - Jitin M Bathia, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3369, dt - 11/07/2018",,FT,11004,
SCRGEOFB,SC33TRIN/0926/19,13-Jul-18,S02534,VKC_SER_CHARGE_GST,"11004 - Jitin M Bathia, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3369, dt - 11/07/2018",18U103ES,,,
SCRGEOFB,SC33TRIN/0926/19,13-Jul-18,S02534,VKC_ADVANCE,"11004 - Jitin M Bathia, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3369, dt - 11/07/2018",,FT,11004,
SCRGEOFB,SC33TRIN/0927/19,13-Jul-18,S02534,VKC_ADVANCE_GST,"12733 - Bharat Ram Sriraman, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3373, dt - 11/07/2018",,FT,12733,
SCRGEOFB,SC33TRIN/0927/19,13-Jul-18,S02534,VKC_SER_CHARGE_GST,"12733 - Bharat Ram Sriraman, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3373, dt - 11/07/2018",17P113ES,,,
SCRGEOFB,SC33TRIN/0927/19,13-Jul-18,S02534,VKC_ADVANCE,"12733 - Bharat Ram Sriraman, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3373, dt - 11/07/2018",,FT,12733,
SCRGEOFB,SC33TRIN/0928/19,13-Jul-18,S02534,VKC_ADVANCE_GST,"13059 - Saravanakumar C, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3368, dt - 11/07/2018",,FT,13059,
SCRGEOFB,SC33TRIN/0928/19,13-Jul-18,S02534,VKC_SER_CHARGE_GST,"13059 - Saravanakumar C, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3368, dt - 11/07/2018",16A104ES,,,
SCRGEOFB,SC33TRIN/0928/19,13-Jul-18,S02534,VKC_ADVANCE,"13059 - Saravanakumar C, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3368, dt - 11/07/2018",,FT,13059,
SCRGEOFB,SC33TRIN/0929/19,13-Jul-18,S02534,VKC_ADVANCE_GST,"5496 - Venkatasubramanian B, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3367, dt - 11/07/2018",,FT,5496,
SCRGEOFB,SC33TRIN/0929/19,13-Jul-18,S02534,VKC_SER_CHARGE_GST,"5496 - Venkatasubramanian B, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3367, dt - 11/07/2018",18Z106ES,,,
SCRGEOFB,SC33TRIN/0929/19,13-Jul-18,S02534,VKC_ADVANCE,"5496 - Venkatasubramanian B, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3367, dt - 11/07/2018",,FT,5496,
SCRGEOFB,SC33TRIN/0930/19,13-Jul-18,S02534,VKC_ADVANCE_GST,"TP2217 - Satish R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3397, dt - 12/07/2018",,FT,T2217,
SCRGEOFB,SC33TRIN/0930/19,13-Jul-18,S02534,VKC_SER_CHARGE_GST,"TP2217 - Satish R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3397, dt - 12/07/2018",17A180ES,,,
SCRGEOFB,SC33TRIN/0930/19,13-Jul-18,S02534,VKC_ADVANCE,"TP2217 - Satish R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3397, dt - 12/07/2018",,FT,T2217,
SCRGEOFB,SC33TRIN/0931/19,13-Jul-18,S02534,VKC_ADVANCE_GST,"TP2132 - Anandhavelu K, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3372., dt - 11/07/2018",,FT,T2132,
SCRGEOFB,SC33TRIN/0931/19,13-Jul-18,S02534,VKC_SER_CHARGE_GST,"TP2132 - Anandhavelu K, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3372., dt - 11/07/2018",16A104ES,,,
SCRGEOFB,SC33TRIN/0931/19,13-Jul-18,S02534,VKC_ADVANCE,"TP2132 - Anandhavelu K, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3372., dt - 11/07/2018",,FT,T2132,
SCRGEOFB,SC33TRIN/0932/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"8446 - Suchi Neelayan, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1215, dt - 29/05/2018",,FT,8446,
SCRGEOFB,SC33TRIN/0932/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"8446 - Suchi Neelayan, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1215, dt - 29/05/2018",17L153ES,,,
SCRGEOFB,SC33TRIN/0933/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"9529 - Rajakumar C, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1025, dt - 19/06/2018",,FT,9529,
SCRGEOFB,SC33TRIN/0933/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"9529 - Rajakumar C, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1025, dt - 19/06/2018",18U115AV,,,
SCRGEOFB,SC33TRIN/0934/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"12474 - Deepanshu, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1023, dt - 19/06/2018",,FT,12474,
SCRGEOFB,SC33TRIN/0934/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"12474 - Deepanshu, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1023, dt - 19/06/2018",15A174ES,,,
SCRGEOFB,SC33TRIN/0935/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"12572 - Sai Prasanna Kumar S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1024, dt - 19/06/2018",,FT,12572,
SCRGEOFB,SC33TRIN/0935/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"12572 - Sai Prasanna Kumar S, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1024, dt - 19/06/2018",18Z119ES,,,
SCRGEOFB,SC33TRIN/0936/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"12903 - Abhijit Panda, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1054, dt - 21/06/2018",,FT,12903,
SCRGEOFB,SC33TRIN/0936/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"12903 - Abhijit Panda, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1054, dt - 21/06/2018",18A117ES,,,
SCRGEOFB,SC33TRIN/0937/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"12448 - Shankar M, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1114, dt - 25/06/2018",,FT,12448,
SCRGEOFB,SC33TRIN/0937/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"12448 - Shankar M, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1114, dt - 25/06/2018",17P113ES,,,
SCRGEOFB,SC33TRIN/0938/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"4320 - Ravichandran R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1168, dt - 26/06/2018",,FT,4320,
SCRGEOFB,SC33TRIN/0938/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"4320 - Ravichandran R, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1168, dt - 26/06/2018",AVN,,,
SCRGEOFB,SC33TRIN/0939/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"11319 - Krishnan Seshadri, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1234, dt - 02/07/2018",,FT,11319,
SCRGEOFB,SC33TRIN/0939/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"11319 - Krishnan Seshadri, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1234, dt - 02/07/2018",HCM,,,
SCRGEOFB,SC33TRIN/0940/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"12426 - Chakravarthy Anguluru, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1297, dt - 05/07/2018",,FT,12426,
SCRGEOFB,SC33TRIN/0940/19,11-Jul-18,S02534,VKC_SER_CHARGE_GST,"12426 - Chakravarthy Anguluru, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1297, dt - 05/07/2018",17A180ES,,,
SCRGEOFB,SC33TRIN/0941/19,11-Jul-18,S02534,VKC_ADVANCE_GST,"11319 - Krishnan Seshadri, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - EN05-1819-1324, dt - 06/07/2018",,FT,11319,
